phrase,label,category,non_comp_score,is_non_comp,n_tokens,ntp_avg_prob,ntp_avg_surprisal,ntp_entry_prob,ll_L0_avg,ll_L6_avg,ll_L12_avg,ll_L18_avg,ll_L24_avg,ll_L30_avg,ll_L36_avg,ll_L42_avg,ll_L47_avg,fl_L0_k1_prob,fl_L0_k1_top1,fl_L0_k1_top5,fl_L6_k1_prob,fl_L6_k1_top1,fl_L6_k1_top5,fl_L12_k1_prob,fl_L12_k1_top1,fl_L12_k1_top5,fl_L18_k1_prob,fl_L18_k1_top1,fl_L18_k1_top5,fl_L24_k1_prob,fl_L24_k1_top1,fl_L24_k1_top5,fl_L30_k1_prob,fl_L30_k1_top1,fl_L30_k1_top5,fl_L36_k1_prob,fl_L36_k1_top1,fl_L36_k1_top5,fl_L42_k1_prob,fl_L42_k1_top1,fl_L42_k1_top5,fl_L47_k1_prob,fl_L47_k1_top1,fl_L47_k1_top5,fl_mid_avg_prob,fl_mid_avg_surprisal,fl_L0_k2_prob,fl_L0_k2_top1,fl_L0_k2_top5,fl_L0_k3_prob,fl_L0_k3_top1,fl_L0_k3_top5,fl_L6_k2_prob,fl_L6_k2_top1,fl_L6_k2_top5,fl_L6_k3_prob,fl_L6_k3_top1,fl_L6_k3_top5,fl_L12_k2_prob,fl_L12_k2_top1,fl_L12_k2_top5,fl_L12_k3_prob,fl_L12_k3_top1,fl_L12_k3_top5,fl_L18_k2_prob,fl_L18_k2_top1,fl_L18_k2_top5,fl_L18_k3_prob,fl_L18_k3_top1,fl_L18_k3_top5,fl_L24_k2_prob,fl_L24_k2_top1,fl_L24_k2_top5,fl_L24_k3_prob,fl_L24_k3_top1,fl_L24_k3_top5,fl_L30_k2_prob,fl_L30_k2_top1,fl_L30_k2_top5,fl_L30_k3_prob,fl_L30_k3_top1,fl_L30_k3_top5,fl_L36_k2_prob,fl_L36_k2_top1,fl_L36_k2_top5,fl_L36_k3_prob,fl_L36_k3_top1,fl_L36_k3_top5,fl_L42_k2_prob,fl_L42_k2_top1,fl_L42_k2_top5,fl_L42_k3_prob,fl_L42_k3_top1,fl_L42_k3_top5,fl_L47_k2_prob,fl_L47_k2_top1,fl_L47_k2_top5,fl_L47_k3_prob,fl_L47_k3_top1,fl_L47_k3_top5,lookahead_avg,fl_L0_k4_prob,fl_L0_k4_top1,fl_L0_k4_top5,fl_L6_k4_prob,fl_L6_k4_top1,fl_L6_k4_top5,fl_L12_k4_prob,fl_L12_k4_top1,fl_L12_k4_top5,fl_L18_k4_prob,fl_L18_k4_top1,fl_L18_k4_top5,fl_L24_k4_prob,fl_L24_k4_top1,fl_L24_k4_top5,fl_L30_k4_prob,fl_L30_k4_top1,fl_L30_k4_top5,fl_L36_k4_prob,fl_L36_k4_top1,fl_L36_k4_top5,fl_L42_k4_prob,fl_L42_k4_top1,fl_L42_k4_top5,fl_L47_k4_prob,fl_L47_k4_top1,fl_L47_k4_top5
art collection,compositional,farahmand,0.0,False,2,0.0017717521404847503,9.140607492679186,0.00021356884099077433,2.1129218723244947e-26,1.3065362509223633e-05,1.161653381132055e-05,2.1562264009844512e-05,1.5153877939155791e-05,1.4339025256049354e-05,5.341729774954729e-05,0.00045817065984010696,0.0016145629342645407,2.1129218723244947e-26,0,0,1.3065362509223633e-05,0,0,1.161653381132055e-05,0,0,2.1562264009844512e-05,0,0,1.5153877939155791e-05,0,0,1.4339025256049354e-05,0,0,5.341729774954729e-05,0,0,0.00045817065984010696,0,0,0.0016145629342645407,0,0,1.5153877939155791e-05,16.009953441948046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art form,compositional,farahmand,0.0,False,2,0.008653003722429276,6.852583261366092,0.00021356884099077433,2.2980390230166892e-26,0.002825123490765691,0.0016307011246681213,0.0012580911861732602,0.00045691916602663696,0.000547609815839678,0.0015580363105982542,0.005581661127507687,0.009775170125067234,2.2980390230166892e-26,0,0,0.002825123490765691,0,0,0.0016307011246681213,0,0,0.0012580911861732602,0,0,0.00045691916602663696,0,0,0.000547609815839678,0,0,0.0015580363105982542,0,0,0.005581661127507687,0,0,0.009775170125067234,0,0,0.00045691916602663696,11.095773420146767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art school,compositional,farahmand,0.0,False,2,0.001100105931982398,9.828141833469093,0.00021356884099077433,3.363778334686456e-25,4.370060923974961e-05,7.937274858704768e-06,1.577528746565804e-05,9.464551112614572e-06,1.339157188340323e-05,6.726253195665777e-05,0.0005702025955542922,0.0013229255564510822,3.363778334686456e-25,0,0,4.370060923974961e-05,0,0,7.937274858704768e-06,0,0,1.577528746565804e-05,0,0,9.464551112614572e-06,0,0,1.339157188340323e-05,0,0,6.726253195665777e-05,0,0,0.0005702025955542922,0,0,0.0013229255564510822,0,0,9.464551112614572e-06,16.68903448631776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art group,compositional,farahmand,0.0,False,2,0.0003488787042442709,11.484986842260344,0.00021356884099077433,9.523685826767971e-27,0.0001609466562513262,1.2535958376247436e-05,8.703437742951792e-06,8.417946446570568e-06,6.616373411816312e-06,1.4016623026691377e-05,5.893649358768016e-05,0.00039721422945149243,9.523685826767971e-27,0,0,0.0001609466562513262,0,0,1.2535958376247436e-05,0,0,8.703437742951792e-06,0,0,8.417946446570568e-06,0,0,6.616373411816312e-06,0,0,1.4016623026691377e-05,0,0,5.893649358768016e-05,0,0,0.00039721422945149243,0,0,8.417946446570568e-06,16.858100237776927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
assembly line,compositional,farahmand,0.0,False,2,0.07415690273046494,3.7532752007831274,4.1880019125528634e-05,1.3316089343685535e-31,0.005535156931728125,0.02592482790350914,0.02043505758047104,0.04109283909201622,0.07567884027957916,0.09436114132404327,0.038500674068927765,0.03083527833223343,1.3316089343685535e-31,0,0,0.005535156931728125,0,0,0.02592482790350914,0,1,0.02043505758047104,0,1,0.04109283909201622,1,1,0.07567884027957916,1,1,0.09436114132404327,1,1,0.038500674068927765,0,1,0.03083527833223343,0,1,0.04109283909201622,4.604969180454957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack damage,compositional,farahmand,0.0,False,2,4.7982350224629045e-05,14.347136650394939,0.0005670920945703983,5.401170418447555e-19,0.00013030639092903584,0.00016719914856366813,0.00042786108679138124,0.00031896031578071415,0.0002815786865539849,7.308368367375806e-05,5.7438810472376645e-05,5.232215335126966e-05,5.401170418447555e-19,0,0,0.00013030639092903584,0,0,0.00016719914856366813,0,0,0.00042786108679138124,0,0,0.00031896031578071415,0,0,0.0002815786865539849,0,0,7.308368367375806e-05,0,0,5.7438810472376645e-05,0,0,5.232215335126966e-05,0,0,0.00031896031578071415,11.614335440787533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
automobile accident,compositional,farahmand,0.0,False,2,0.0012808695901185274,9.608660687410822,1.3679691619472578e-05,3.045316074717252e-24,0.0006017520790919662,0.0005459150415845215,0.000702074496075511,0.001682944013737142,0.0019787561614066362,0.001705519505776465,0.001395205152221024,0.0014238989679142833,3.045316074717252e-24,0,0,0.0006017520790919662,0,0,0.0005459150415845215,0,0,0.000702074496075511,0,0,0.001682944013737142,0,0,0.0019787561614066362,0,0,0.001705519505776465,0,0,0.001395205152221024,0,0,0.0014238989679142833,0,0,0.001682944013737142,9.214797101129857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
back door,compositional,farahmand,0.0,False,2,0.016966676339507103,5.881152211702477,0.0004926981637254357,3.427008450626581e-18,0.004479705821722746,0.016129998490214348,0.021926680579781532,0.027218928560614586,0.01734045520424843,0.04562387615442276,0.060029271990060806,0.022759869694709778,3.427008450626581e-18,0,0,0.004479705821722746,0,0,0.016129998490214348,0,0,0.021926680579781532,0,1,0.027218928560614586,0,0,0.01734045520424843,0,0,0.04562387615442276,0,1,0.060029271990060806,0,1,0.022759869694709778,0,0,0.027218928560614586,5.199245911717204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
back pain,compositional,farahmand,0.0,False,2,0.0018961868481710553,9.042683151835183,0.0004926981637254357,1.5504878904377382e-19,0.0002791982551570982,0.0001634715881664306,0.0001649778278078884,0.00026788937975652516,0.0003801192215178162,0.0009580549667589366,0.0024680441711097956,0.001839279429987073,1.5504878904377382e-19,0,0,0.0002791982551570982,0,0,0.0001634715881664306,0,0,0.0001649778278078884,0,0,0.00026788937975652516,0,0,0.0003801192215178162,0,0,0.0009580549667589366,0,0,0.0024680441711097956,0,0,0.001839279429987073,0,0,0.00026788937975652516,11.866074991636419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
back pocket,compositional,farahmand,0.0,False,2,0.0029714906122535467,8.39459746157207,0.0004926981637254357,2.346163390657123e-18,0.0008684306521899998,0.0012293210020288825,0.0007576526841148734,0.0006578728789463639,0.0002305539819644764,0.0005654158303514123,0.0022736690007150173,0.0024750209413468838,2.346163390657123e-18,0,0,0.0008684306521899998,0,0,0.0012293210020288825,0,0,0.0007576526841148734,0,0,0.0006578728789463639,0,0,0.0002305539819644764,0,0,0.0005654158303514123,0,0,0.0022736690007150173,0,0,0.0024750209413468838,0,0,0.0006578728789463639,10.569903541229454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
background check,compositional,farahmand,0.0,False,2,0.011909611523151398,6.391729834739241,0.00021714402828365564,2.2610607506993242e-30,0.020044811069965363,0.054446443915367126,0.03135695680975914,0.042242761701345444,0.19608604907989502,0.24946826696395874,0.05995861813426018,0.01061023399233818,2.2610607506993242e-30,0,0,0.020044811069965363,0,1,0.054446443915367126,1,1,0.03135695680975914,1,1,0.042242761701345444,0,1,0.19608604907989502,1,1,0.24946826696395874,1,1,0.05995861813426018,0,1,0.01061023399233818,0,0,0.042242761701345444,4.5651520330472914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
background color,compositional,farahmand,0.0,False,2,0.014591961167752743,6.09868239446625,0.00021714402828365564,8.081440861961946e-28,0.0006519346497952938,0.00319401896558702,0.0024850182235240936,0.002965907333418727,0.014541273936629295,0.03650527074933052,0.03994105011224747,0.013412592001259327,8.081440861961946e-28,0,0,0.0006519346497952938,0,0,0.00319401896558702,0,0,0.0024850182235240936,0,0,0.002965907333418727,0,0,0.014541273936629295,0,0,0.03650527074933052,0,1,0.03994105011224747,0,0,0.013412592001259327,0,0,0.002965907333418727,8.397310761618611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
background target,compositional,farahmand,0.0,False,2,7.434972303599352e-06,17.037241201294535,0.00021714402828365564,3.2967478971975235e-29,1.978012960535125e-06,3.56159057446348e-06,1.200145015900489e-05,1.0053556252387352e-05,6.81563324178569e-06,4.709801032731775e-06,3.036740963580087e-06,6.604414011235349e-06,3.2967478971975235e-29,0,0,1.978012960535125e-06,0,0,3.56159057446348e-06,0,0,1.200145015900489e-05,0,0,1.0053556252387352e-05,0,0,6.81563324178569e-06,0,0,4.709801032731775e-06,0,0,3.036740963580087e-06,0,0,6.604414011235349e-06,0,0,1.0053556252387352e-05,16.60193455709699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backup anchor,compositional,farahmand,0.0,False,2,4.915476165479049e-05,14.312309296263432,3.617341280914843e-05,2.528457320081777e-27,0.00010196612129220739,1.4592239494959358e-05,1.411349239788251e-05,2.8652226319536567e-05,4.3881660531042144e-05,8.447913569398224e-05,0.00010549271974014118,6.081381070544012e-05,2.528457320081777e-27,0,0,0.00010196612129220739,0,0,1.4592239494959358e-05,0,0,1.411349239788251e-05,0,0,2.8652226319536567e-05,0,0,4.3881660531042144e-05,0,0,8.447913569398224e-05,0,0,0.00010549271974014118,0,0,6.081381070544012e-05,0,0,2.8652226319536567e-05,15.090993231602381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backup file,compositional,farahmand,0.0,False,2,0.0011924747377634048,9.71182558118979,3.617341280914843e-05,8.8917447100719e-29,0.0018757239449769258,0.0011546858586370945,0.004109100438654423,0.001891127321869135,0.002211482496932149,0.00118456338532269,0.0009042260935530066,0.0010560693917796016,8.8917447100719e-29,0,0,0.0018757239449769258,0,0,0.0011546858586370945,0,0,0.004109100438654423,0,0,0.001891127321869135,0,0,0.002211482496932149,0,0,0.00118456338532269,0,0,0.0009042260935530066,0,0,0.0010560693917796016,0,0,0.001891127321869135,9.046537787347113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backup operation,compositional,farahmand,0.0,False,2,0.0003119882894679904,11.646220501242457,3.617341280914843e-05,3.001272928835849e-30,0.0011156792752444744,0.0020464241970330477,0.003446719376370311,0.0018837545067071915,0.001274918089620769,0.0008383422973565757,0.0002326784742763266,0.0002949832414742559,3.001272928835849e-30,0,0,0.0011156792752444744,0,0,0.0020464241970330477,0,0,0.003446719376370311,0,0,0.0018837545067071915,0,0,0.001274918089620769,0,0,0.0008383422973565757,0,0,0.0002326784742763266,0,0,0.0002949832414742559,0,0,0.0018837545067071915,9.052173321321357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backup repository,compositional,farahmand,0.0,False,2,7.238710531964898e-05,13.753907748788954,3.617341280914843e-05,5.609627645253525e-27,1.2938241525262129e-05,2.1937657948001288e-05,2.5668787202448584e-05,3.728866431629285e-05,5.787884219898842e-05,9.081007010536268e-05,6.30541326245293e-05,8.123675070237368e-05,5.609627645253525e-27,0,0,1.2938241525262129e-05,0,0,2.1937657948001288e-05,0,0,2.5668787202448584e-05,0,0,3.728866431629285e-05,0,0,5.787884219898842e-05,0,0,9.081007010536268e-05,0,0,6.30541326245293e-05,0,0,8.123675070237368e-05,0,0,3.728866431629285e-05,14.710903353881237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
band aid,non-compositional,farahmand,1.0,True,2,7.629545507370494e-06,16.999971451162427,0.0005507190944626927,1.9840177970692777e-29,0.00013557705096900463,1.3168381883588154e-05,8.41954260977218e-06,6.5389526753278915e-06,5.432571015262511e-06,6.254095296753803e-06,2.699308424780611e-06,1.0302484952262603e-05,1.9840177970692777e-29,0,0,0.00013557705096900463,0,0,1.3168381883588154e-05,0,0,8.41954260977218e-06,0,0,6.5389526753278915e-06,0,0,5.432571015262511e-06,0,0,6.254095296753803e-06,0,0,2.699308424780611e-06,0,0,1.0302484952262603e-05,0,0,6.5389526753278915e-06,17.222508987287053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
band member,compositional,farahmand,0.0,False,2,0.001755492645315826,9.153908332640862,0.0005507190944626927,4.0235123071131836e-29,0.001278804149478674,0.002235222142189741,0.002253859071061015,0.0060917530208826065,0.009295044466853142,0.008535997942090034,0.0070114536210894585,0.0024988753721117973,4.0235123071131836e-29,0,0,0.001278804149478674,0,0,0.002235222142189741,0,0,0.002253859071061015,0,0,0.0060917530208826065,0,0,0.009295044466853142,0,0,0.008535997942090034,0,0,0.0070114536210894585,0,0,0.0024988753721117973,0,0,0.0060917530208826065,7.358926833114435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank account,compositional,farahmand,0.0,False,2,0.006475520320236683,7.27078816394541,0.000268399016931653,6.95615820590658e-25,0.0031311968341469765,0.0018866753671318293,0.0011975758243352175,0.004836120642721653,0.03734026476740837,0.033140674233436584,0.012937750667333603,0.005438459571450949,6.95615820590658e-25,0,0,0.0031311968341469765,0,0,0.0018866753671318293,0,0,0.0011975758243352175,0,0,0.004836120642721653,0,0,0.03734026476740837,0,1,0.033140674233436584,0,1,0.012937750667333603,0,0,0.005438459571450949,0,0,0.004836120642721653,7.6919340499002615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank building,compositional,farahmand,0.0,False,2,0.00020774909353349358,12.232870197415858,0.000268399016931653,7.358235390027581e-28,0.00023265604977495968,0.00026292490656487644,0.00053768529323861,0.0002967389009427279,0.0006693742470815778,0.0005883174017071724,0.00023237988352775574,0.00023069462622515857,7.358235390027581e-28,0,0,0.00023265604977495968,0,0,0.00026292490656487644,0,0,0.00053768529323861,0,0,0.0002967389009427279,0,0,0.0006693742470815778,0,0,0.0005883174017071724,0,0,0.00023237988352775574,0,0,0.00023069462622515857,0,0,0.0002967389009427279,11.71851831043827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bass player,compositional,farahmand,0.0,False,2,0.031527336686849594,4.9872528881633595,3.900788942701183e-05,8.353027197146548e-29,0.000857387378346175,0.00134641386102885,0.0022480732295662165,0.0033797051291912794,0.007620509248226881,0.0028537248726934195,0.011357340961694717,0.026678550988435745,8.353027197146548e-29,0,0,0.000857387378346175,0,0,0.00134641386102885,0,0,0.0022480732295662165,0,0,0.0033797051291912794,0,0,0.007620509248226881,0,0,0.0028537248726934195,0,0,0.011357340961694717,0,0,0.026678550988435745,0,0,0.0033797051291912794,8.208886904193333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bastard son,compositional,farahmand,0.0,False,2,0.021241677924990654,5.55695845760389,1.222652463184204e-05,1.206260306497071e-26,0.001725929556414485,0.00131170020904392,0.001358413603156805,0.004890890326350927,0.011704840697348118,0.017783962190151215,0.023578161373734474,0.02246439829468727,1.206260306497071e-26,0,0,0.001725929556414485,0,0,0.00131170020904392,0,0,0.001358413603156805,0,0,0.004890890326350927,0,0,0.011704840697348118,0,0,0.017783962190151215,0,1,0.023578161373734474,0,1,0.02246439829468727,0,0,0.004890890326350927,7.675687170712954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
battle cry,non-compositional,farahmand,1.0,True,2,0.0029884628020226955,8.38638069929237,0.00028992528677918017,6.877134123890633e-23,0.006444690283387899,0.00451224111020565,0.0033262264914810658,0.004582383204251528,0.00952643807977438,0.008054219186306,0.008698112331330776,0.0031159662175923586,6.877134123890633e-23,0,0,0.006444690283387899,0,0,0.00451224111020565,0,0,0.0033262264914810658,0,0,0.004582383204251528,0,0,0.00952643807977438,0,0,0.008054219186306,0,0,0.008698112331330776,0,0,0.0031159662175923586,0,0,0.004582383204251528,7.769686174828617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bead maker,compositional,farahmand,0.0,False,2,0.0008341193315573037,10.227458584931588,2.9182683647377416e-06,1.351771294260887e-35,0.0008232377003878355,0.0003437838749960065,0.0007544245454482734,0.00146928196772933,0.0028828559443354607,0.0023136890958994627,0.0016881386982277036,0.0008240705938078463,1.351771294260887e-35,0,0,0.0008232377003878355,0,0,0.0003437838749960065,0,0,0.0007544245454482734,0,0,0.00146928196772933,0,0,0.0028828559443354607,0,0,0.0023136890958994627,0,0,0.0016881386982277036,0,0,0.0008240705938078463,0,0,0.00146928196772933,9.41067299672655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
belief system,compositional,farahmand,0.0,False,2,0.01816081441938877,5.783027288221472,0.00014268493396230042,8.540800594462495e-24,0.006975357886403799,0.03039938025176525,0.06044444814324379,0.05479957163333893,0.11699426919221878,0.035369422286748886,0.004683488514274359,0.014313800260424614,8.540800594462495e-24,0,0,0.006975357886403799,0,1,0.03039938025176525,0,1,0.06044444814324379,1,1,0.05479957163333893,0,1,0.11699426919221878,0,1,0.035369422286748886,0,1,0.004683488514274359,0,1,0.014313800260424614,0,0,0.05479957163333893,4.1896915740501095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bird species,compositional,farahmand,0.0,False,2,0.0026491456665098667,8.560257110424706,8.183709724107757e-05,7.378125800844566e-23,0.004755708388984203,0.011611736379563808,0.007871100679039955,0.025955775752663612,0.06358876079320908,0.0521681010723114,0.030384588986635208,0.0046191709116101265,7.378125800844566e-23,0,0,0.004755708388984203,0,0,0.011611736379563808,0,1,0.007871100679039955,0,0,0.025955775752663612,0,1,0.06358876079320908,1,1,0.0521681010723114,0,1,0.030384588986635208,0,1,0.0046191709116101265,0,0,0.025955775752663612,5.267800582885055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
birth certificate,compositional,farahmand,0.0,False,2,0.07284601032733917,3.779006229682334,9.293756738770753e-05,3.4352901492295054e-28,0.0032146177254617214,0.004190396051853895,0.009031441994011402,0.043445464223623276,0.30242109298706055,0.5292906761169434,0.4395824372768402,0.05291298031806946,3.4352901492295054e-28,0,0,0.0032146177254617214,0,0,0.004190396051853895,0,0,0.009031441994011402,0,1,0.043445464223623276,0,1,0.30242109298706055,1,1,0.5292906761169434,1,1,0.4395824372768402,1,1,0.05291298031806946,0,1,0.043445464223623276,4.524650624556959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
birth control,compositional,farahmand,0.0,False,2,0.027757443487644196,5.170981490646038,9.293756738770753e-05,1.7067380518572017e-30,0.0072442530654370785,0.013474028557538986,0.004142978694289923,0.002016158541664481,0.005023687146604061,0.005523643922060728,0.008470643311738968,0.027131080627441406,1.7067380518572017e-30,0,0,0.0072442530654370785,0,1,0.013474028557538986,0,1,0.004142978694289923,0,0,0.002016158541664481,0,0,0.005023687146604061,0,0,0.005523643922060728,0,0,0.008470643311738968,0,0,0.027131080627441406,0,1,0.002016158541664481,8.954175194296559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
birth defect,compositional,farahmand,0.0,False,2,0.0020424071699380875,8.935513777166753,9.293756738770753e-05,9.138239066976054e-29,0.0009652032749727368,0.00028101334464736283,0.00022324548626784235,0.0001195523000205867,0.0005702861817553639,0.0008372094598598778,0.004481186158955097,0.001875368063338101,9.138239066976054e-29,0,0,0.0009652032749727368,0,0,0.00028101334464736283,0,0,0.00022324548626784235,0,0,0.0001195523000205867,0,0,0.0005702861817553639,0,0,0.0008372094598598778,0,0,0.004481186158955097,0,0,0.001875368063338101,0,0,0.0001195523000205867,13.030070493779498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
birth name,compositional,farahmand,0.0,False,2,0.001565967919304967,9.3187296270355,9.293756738770753e-05,7.970514037920046e-29,0.00011222247849218547,0.0003726459399331361,0.00021786113211419433,0.0004420270852278918,0.00014935027866158634,0.0003863087040372193,0.0004741621087305248,0.0016550064319744706,7.970514037920046e-29,0,0,0.00011222247849218547,0,0,0.0003726459399331361,0,0,0.00021786113211419433,0,0,0.0004420270852278918,0,0,0.00014935027866158634,0,0,0.0003863087040372193,0,0,0.0004741621087305248,0,0,0.0016550064319744706,0,0,0.0004420270852278918,11.143577606026062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
birth place,compositional,farahmand,0.0,False,2,0.0015844269655644894,9.301823124687179,9.293756738770753e-05,1.2562016488480499e-29,0.0015393809881061316,0.0018594770226627588,0.0017304272623732686,0.0007316318224184215,0.00019747091573663056,0.00018070593068841845,0.0004577819781843573,0.0016103653470054269,1.2562016488480499e-29,0,0,0.0015393809881061316,0,0,0.0018594770226627588,0,0,0.0017304272623732686,0,0,0.0007316318224184215,0,0,0.00019747091573663056,0,0,0.00018070593068841845,0,0,0.0004577819781843573,0,0,0.0016103653470054269,0,0,0.0007316318224184215,10.416594552895297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blank shells,non-compositional,farahmand,1.0,True,2,0.00012285490811336786,12.990756884329054,1.853430330811534e-05,1.9526752620548849e-31,4.471467764233239e-05,6.690500595141202e-05,0.00015285794506780803,0.00022917322348803282,0.00012607152166310698,0.00038206734461709857,0.0001900096540339291,0.0001470744318794459,1.9526752620548849e-31,0,0,4.471467764233239e-05,0,0,6.690500595141202e-05,0,0,0.00015285794506780803,0,0,0.00022917322348803282,0,0,0.00012607152166310698,0,0,0.00038206734461709857,0,0,0.0001900096540339291,0,0,0.0001470744318794459,0,0,0.00022917322348803282,12.09127388954589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blood bath,non-compositional,farahmand,1.0,True,2,0.0019351921509951353,9.01330746169056,0.00020418723579496145,7.713666820525715e-26,0.0006252398598007858,0.0011220847954973578,0.0009325526771135628,0.0008397887577302754,0.000692941015586257,0.0011980185518041253,0.002167763188481331,0.001970455516129732,7.713666820525715e-26,0,0,0.0006252398598007858,0,0,0.0011220847954973578,0,0,0.0009325526771135628,0,0,0.0008397887577302754,0,0,0.000692941015586257,0,0,0.0011980185518041253,0,0,0.002167763188481331,0,0,0.001970455516129732,0,0,0.0008397887577302754,10.217685904636037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
